item,snr_db_global,ncc_global,skill_global,psd_logl2_global,psd_rel_global,robust_snr_db_global,snr_db_Z,snr_db_N,snr_db_E,ncc_Z,ncc_N,ncc_E,skill_Z,skill_N,skill_E,robust_snr_db_Z,robust_snr_db_N,robust_snr_db_E,psd_logl2_Z,psd_logl2_N,psd_logl2_E,psd_rel_Z,psd_rel_N,psd_rel_E
64392,-4.820808678661992,0.09988583624362946,-2.034456253051758,16.661043167114258,2314380.75,0.07411100763829445,-13.722129378475776,-2.791726533136636,0.367984785889835,0.02524927631020546,-0.010251243598759174,0.4126891493797302,-22.562040328979492,-0.9018341302871704,0.0812411904335022,0.02767004275094361,0.054714221081891515,0.9756354130973441,20.317502975463867,14.812560081481934,15.477300643920898,4597674.0,2379961.5,1578589.25
1529,0.2710924533547074,0.3493558466434479,0.06051301956176758,17.46904182434082,2957612.75,-0.6495538776718474,-0.8628927370750622,1.0293737245679027,2.660143940495401,0.11850213259458542,0.5801613330841064,0.7123385667800903,-0.2198019027709961,0.21102607250213623,0.4580170512199402,0.9325217939851872,2.5325856622156513,3.60816341144014,17.38028335571289,19.623992919921875,21.4022159576416,2820672.0,2691865.25,4304653.5
78021,-3.7196381878681417,-0.26809847354888916,-1.3548531532287598,14.817524909973145,938368.375,0.3247419738179636,-11.106020686730423,-3.122309477966616,-2.9765313322335607,0.004639181774109602,0.33273282647132874,-0.4379989802837372,-11.90036678314209,-1.052253246307373,-0.9845092296600342,0.0032155620524223654,0.9716864068314807,1.4165275121682686,19.48602867126465,17.844100952148438,14.122190475463867,4299836.0,3045722.0,1294580.0
31078,6.974071235493607,0.8950533270835876,0.799278974533081,13.880797386169434,1046676.3125,6.653350947587096,5.142215642436538,9.8881306948873,4.966891576061166,0.8417777419090271,0.9489661455154419,0.8256617188453674,0.6939598321914673,0.8973906636238098,0.6813522577285767,5.354954707085746,14.953014007210646,8.00254967218741,16.732807159423828,15.24724292755127,15.529767990112305,2778673.5,972064.3125,2840460.0
30529,2.4249556149595772,0.6989567279815674,0.4278572201728821,9.288579940795898,199040.546875,2.560762299400724,1.9441395145255236,2.6273319626205023,0.08125078774991779,0.7030604481697083,0.7083861827850342,0.4949291944503784,0.36087465286254883,0.45390671491622925,0.01853477954864502,6.068180035706417,4.002901377229974,2.0499223983109047,10.194365501403809,10.641615867614746,12.477436065673828,334198.875,1497051.75,1870509.625
19597,-2.992502005236525,0.12971173226833344,-0.9918203353881836,20.906435012817383,1185730.875,-0.15485108417523405,-10.05254595854306,0.27159012312637465,-2.6887769936458157,-0.12428277730941772,0.25078704953193665,0.29658520221710205,-9.121726036071777,0.060620665550231934,-0.8572814464569092,0.2161396242102552,0.39765704350983117,0.5252012539424387,27.536489486694336,18.113826751708984,23.834129333496094,8728144.0,854774.9375,8406219.0
60236,-6.73779038411949,0.2899112105369568,-3.718228816986084,25.293493270874023,11496488.0,0.3464133169704808,-9.21701349373553,-6.056058771201807,-6.74177780727134,0.40627336502075195,0.49070319533348083,0.07671662420034409,-7.350283622741699,-3.032792091369629,-3.7225632667541504,0.8576993762032269,1.2062871611393178,0.0626888429001745,25.000972747802734,27.188058853149414,27.932640075683594,6529842.5,13939771.0,17265026.0
26552,9.232518250586105,0.9517396688461304,0.880670428276062,9.21912670135498,244529.703125,10.2598729412391,8.641525063426132,8.552718139776363,9.847788284192756,0.9412462115287781,0.9437465667724609,0.9594956040382385,0.8632751703262329,0.8604505062103271,0.8964330554008484,10.571742817658404,12.687024393503837,11.003540712579953,8.758055686950684,11.700176239013672,11.350885391235352,247602.8125,1355771.125,12937370.0
4079,5.535782252047286,0.8558104634284973,0.7204742431640625,12.420049667358398,6109728.0,-0.9713837922813522,0.3094874155253647,-0.5549832337807422,8.341300055930036,0.478119432926178,0.3483619689941406,0.925530195236206,0.0687822699546814,-0.13631391525268555,0.8534890413284302,4.040176032207476,2.9413700604670185,10.957388559013753,9.566325187683105,10.40038013458252,15.737041473388672,324866.4375,331375.90625,21086840.0
43439,0.18944143788050644,0.3074571192264557,0.04268288612365723,16.32835578918457,2875243.0,0.4741206502553449,-2.4396218278897526,-0.04177324163830909,1.302087174516273,0.2533268332481384,0.19978202879428864,0.5673840641975403,-0.7537277936935425,-0.00966501235961914,0.25904595851898193,0.3251101708708409,0.188494670687558,4.892117265193802,17.401966094970703,15.875593185424805,16.60652732849121,2684090.25,2983130.0,2431375.25
5564,-1.0288651232126387,0.48269250988960266,-0.2673206329345703,31.194332122802734,11500118.0,0.8007066373934937,-1.8221997220019084,-1.255490044225084,0.3577161663449111,0.5609890818595886,0.4689459204673767,0.4337571859359741,-0.5213178396224976,-0.3352081775665283,0.07906633615493774,1.6412479033334861,2.300852022182475,1.019058916793518,32.76462936401367,29.107027053833008,30.39288902282715,17516486.0,6342891.5,12796840.0
62181,-0.03257740737442164,0.2743881940841675,-0.0075293779373168945,16.795116424560547,2512973.75,0.5110781712329227,-1.1648140980629658,-1.9246499602682368,5.33579016196022,0.07221970707178116,-0.7026868462562561,0.8668897747993469,-0.307619571685791,-0.557632565498352,0.707301139831543,0.23494903320256458,4.698528352261777,7.897935988011078,18.247665405273438,15.996025085449219,16.09308433532715,3783653.5,2193094.75,1704108.75
